1399327,2023-08-02 12:24:57.795950
1399327,2023-08-02 12:25:00.014486
1921064,2023-08-02 12:27:26.954292
1921064,2023-08-02 12:27:28.882028
1921064,2023-08-02 12:27:30.536739
1921064,2023-08-02 12:27:31.987105
1921064,2023-08-02 12:27:33.484353
1399327,2023-08-02 12:27:37.771801
1399327,2023-08-02 12:27:39.771138
1399327,2023-08-02 12:27:42.911179
1921064,2023-08-02 12:27:46.569536
1399327,2023-08-02 12:27:50.136782
